model,signal,entry_time,exit_time,gross,turnover,price_pnl,fee,slippage,funding,net_pnl,reason
B0,DOTUSDT,2026-03-02 00:41:00+00:00,2026-03-02 02:16:00+00:00,20000.0,40051.44694533762,-51.44694533761867,20.02572347266881,0.0,,-71.47266881028749,mean
B0,TRXUSDT,2026-03-02 01:26:00+00:00,2026-03-02 02:31:00+00:00,20000.0,39968.736677561465,31.263322438539035,19.984368338780733,0.0,,11.278954099758302,mean
B0,NEARUSDT,2026-03-02 03:26:00+00:00,2026-03-02 04:56:00+00:00,20000.0,39816.053511705686,183.9464882943139,19.908026755852845,0.0,,164.03846153846104,mean
B0,NEARUSDT,2026-03-02 05:51:00+00:00,2026-03-02 06:06:00+00:00,20000.0,39606.23461853979,393.7653814602163,19.803117309269897,0.0,,373.9622641509464,mean
B0,BTCUSDT,2026-03-02 07:21:00+00:00,2026-03-02 08:16:00+00:00,20000.0,40131.59219846252,131.59219846252017,20.06579609923126,0.0,,111.52640236328892,mean
B0,BCHUSDT,2026-03-02 08:26:00+00:00,2026-03-02 09:21:00+00:00,20000.0,40300.99263528659,300.9926352865841,20.15049631764329,0.0,,280.84213896894084,mean
B0,DOTUSDT,2026-03-02 06:21:00+00:00,2026-03-02 10:11:00+00:00,20000.0,39842.20907297831,-157.7909270216951,19.921104536489157,0.0,,-177.71203155818426,mean
B0,NEARUSDT,2026-03-02 14:36:00+00:00,2026-03-02 15:11:00+00:00,20000.0,40822.78481012658,-822.7848101265845,20.41139240506329,0.0,,-843.1962025316478,stop
B0,HBARUSDT,2026-03-02 15:21:00+00:00,2026-03-02 17:16:00+00:00,20000.0,39694.74611094805,305.25388905194995,19.847373055474023,0.0,,285.40651599647595,mean
B0,BNBUSDT,2026-03-02 15:06:00+00:00,2026-03-02 17:46:00+00:00,20000.0,40069.69185574098,-69.69185574098447,20.03484592787049,0.0,,-89.72670166885496,mean
B0,BTCUSDT,2026-03-02 15:26:00+00:00,2026-03-02 19:01:00+00:00,20000.0,40089.0415853077,-89.04158530770292,20.04452079265385,0.0,,-109.08610610035676,mean
B0,NEARUSDT,2026-03-02 21:21:00+00:00,2026-03-02 22:41:00+00:00,20000.0,40630.961115187085,-630.9611151870849,20.315480557593546,0.0,,-651.2765957446785,stop
B0,NEARUSDT,2026-03-02 22:41:00+00:00,2026-03-02 23:06:00+00:00,20000.0,39402.56045519204,597.4395448079631,19.70128022759602,0.0,,577.7382645803671,mean
B0,NEARUSDT,2026-03-03 05:26:00+00:00,2026-03-03 05:41:00+00:00,20000.0,39475.50034506557,524.4996549344396,19.73775017253278,0.0,,504.7619047619068,mean
B0,TRXUSDT,2026-03-03 05:51:00+00:00,2026-03-03 08:06:00+00:00,20000.0,40039.07498845512,39.07498845511873,20.01953749422756,0.0,,19.055450960891168,mean
B0,NEARUSDT,2026-03-03 06:26:00+00:00,2026-03-03 08:16:00+00:00,20000.0,40118.25572801183,118.25572801182716,20.059127864005912,0.0,,98.19660014782124,mean
B0,BNBUSDT,2026-03-03 08:51:00+00:00,2026-03-03 10:46:00+00:00,20000.0,40064.51612903226,64.51612903226123,20.032258064516128,0.0,,44.48387096774511,mean
B0,BTCUSDT,2026-03-03 09:46:00+00:00,2026-03-03 10:51:00+00:00,20000.0,40097.84900631973,97.84900631972778,20.048924503159864,0.0,,77.80008181656791,mean
B0,TRXUSDT,2026-03-03 08:46:00+00:00,2026-03-03 11:41:00+00:00,20000.0,39972.9931416794,-27.006858320601168,19.9864965708397,0.0,,-46.99335489144087,mean
B0,AAVEUSDT,2026-03-03 11:01:00+00:00,2026-03-03 14:36:00+00:00,20000.0,39383.743580662296,-616.2564193377002,19.69187179033115,0.0,,-635.9482911280313,stop
B0,TRXUSDT,2026-03-03 14:46:00+00:00,2026-03-03 15:36:00+00:00,20000.0,40029.27525883613,29.27525883612907,20.01463762941807,0.0,,9.260621206711,mean
