model,signal,entry_time,exit_time,gross,turnover,price_pnl,fee,slippage,funding,net_pnl,reason
B2,NEARUSDT,2026-03-31 01:21:00+00:00,2026-03-31 02:21:00+00:00,20000.0,40197.17146242112,30.874103596320023,28.138020023694786,0.0,,2.7360835726252404,mean
B2,AVAXUSDT,2026-03-31 02:21:00+00:00,2026-03-31 04:06:00+00:00,20000.0,39829.02997362867,36.33654836710798,27.880320981540063,0.0,,8.456227385567914,mean
B2,HBARUSDT,2026-03-31 00:11:00+00:00,2026-03-31 04:11:00+00:00,20000.0,40127.0710780134,-94.97216215616004,28.088949754609377,0.0,,-123.0611119107694,timeout
B2,XRPUSDT,2026-03-31 04:06:00+00:00,2026-03-31 04:46:00+00:00,20000.0,39990.96022181098,27.76775070180838,27.993672155267685,0.0,,-0.2259214534593034,mean
B2,BTCUSDT,2026-03-31 01:26:00+00:00,2026-03-31 04:56:00+00:00,20000.0,39938.45911196887,-3.0449397021882305,27.95692137837821,0.0,,-31.00186108056644,mean
B2,ADAUSDT,2026-03-31 05:41:00+00:00,2026-03-31 06:16:00+00:00,20000.0,40018.003853894574,32.881221191945315,28.0126026977262,0.0,,4.868618494219113,mean
B2,SOLUSDT,2026-03-31 06:06:00+00:00,2026-03-31 06:26:00+00:00,20000.0,39964.261134608285,16.28675622954097,27.9749827942258,0.0,,-11.688226564684827,mean
B2,HBARUSDT,2026-03-31 04:26:00+00:00,2026-03-31 08:26:00+00:00,20000.0,39835.28699204557,-132.8432924047595,27.884700894431894,0.0,,-160.72799329919138,timeout
B2,HBARUSDT,2026-03-31 08:26:00+00:00,2026-03-31 08:46:00+00:00,20000.0,39894.86822405994,52.95718396324378,27.92640775684196,0.0,,25.03077620640182,mean
B2,AVAXUSDT,2026-03-31 08:51:00+00:00,2026-03-31 12:11:00+00:00,20000.0,39859.37872806536,-12.72698613523778,27.901565109645748,0.0,,-40.628551244883525,mean
B2,SOLUSDT,2026-03-31 09:56:00+00:00,2026-03-31 13:46:00+00:00,20000.0,40250.76578960454,-42.87280374366378,28.175536052723174,0.0,,-71.04833979638695,mean
B2,ETHUSDT,2026-03-31 11:56:00+00:00,2026-03-31 14:56:00+00:00,20000.0,40010.516799511664,-13.19128256658746,28.007361759658163,0.0,,-41.19864432624563,mean
B2,BNBUSDT,2026-03-31 13:51:00+00:00,2026-03-31 15:16:00+00:00,20000.0,39995.98862685563,-1.3845635951979602,27.99719203879894,0.0,,-29.3817556339969,mean
B2,HBARUSDT,2026-03-31 14:51:00+00:00,2026-03-31 16:36:00+00:00,20000.0,39905.792865163705,0.1178146365816701,27.934055005614592,0.0,,-27.81624036903292,mean
B2,ETHUSDT,2026-03-31 17:41:00+00:00,2026-03-31 18:31:00+00:00,20000.0,40026.21990749794,14.805327583289682,28.01835393524856,0.0,,-13.213026351958876,mean
B2,ADAUSDT,2026-03-31 14:56:00+00:00,2026-03-31 18:56:00+00:00,20000.0,40251.23767116612,-123.7278535439541,28.175866369816283,0.0,,-151.90371991377037,timeout
B2,SUIUSDT,2026-03-31 19:36:00+00:00,2026-03-31 20:01:00+00:00,20000.0,40067.60973879913,28.484391783435967,28.04732681715939,0.0,,0.4370649662765764,mean
B2,XRPUSDT,2026-03-31 19:41:00+00:00,2026-03-31 20:31:00+00:00,20000.0,40023.36159404079,32.81529157799628,28.016353115828554,0.0,,4.7989384621677225,mean
B2,UNIUSDT,2026-03-31 20:01:00+00:00,2026-03-31 20:46:00+00:00,20000.0,40053.61837297909,52.18683141703286,28.037532861085364,0.0,,24.1492985559475,mean
B2,HBARUSDT,2026-03-31 17:56:00+00:00,2026-03-31 21:51:00+00:00,20000.0,40149.92237268682,-50.94749882037195,28.104945660880777,0.0,,-79.05244448125272,mean
B2,AAVEUSDT,2026-03-31 20:51:00+00:00,2026-03-31 22:01:00+00:00,20000.0,39890.64949263535,43.904308303759535,27.923454644844742,0.0,,15.980853658914793,mean
B2,BCHUSDT,2026-03-31 21:06:00+00:00,2026-03-31 22:41:00+00:00,20000.0,39908.438079648055,-26.305331158233912,27.93590665575364,0.0,,-54.24123781398755,mean
B2,BNBUSDT,2026-03-31 22:16:00+00:00,2026-03-31 23:11:00+00:00,20000.0,39979.18540369671,18.27679756137877,27.985429782587698,0.0,,-9.708632221208926,mean
B2,BTCUSDT,2026-03-31 21:56:00+00:00,2026-03-31 23:51:00+00:00,20000.0,39979.25796374329,2.1025337193752875,27.9854805746203,0.0,,-25.882946855245013,mean
B2,ADAUSDT,2026-04-01 00:51:00+00:00,2026-04-01 03:01:00+00:00,20000.0,39841.05240913955,15.685385018775603,27.888736686397685,0.0,,-12.20335166762208,mean
B2,HBARUSDT,2026-04-01 01:21:00+00:00,2026-04-01 03:01:00+00:00,20000.0,39837.19795224341,73.3149086973624,27.886038566570388,0.0,,45.428870130792006,mean
B2,ADAUSDT,2026-04-01 03:41:00+00:00,2026-04-01 04:41:00+00:00,20000.0,40054.600733850646,30.52906174594159,28.038220513695453,0.0,,2.4908412322461366,mean
B2,TRXUSDT,2026-04-01 01:11:00+00:00,2026-04-01 05:11:00+00:00,20000.0,39980.157826234186,-21.85067939582882,27.98611047836393,0.0,,-49.836789874192746,timeout
B2,HBARUSDT,2026-04-01 04:46:00+00:00,2026-04-01 05:46:00+00:00,20000.0,40046.296320366615,77.1727592487864,28.03240742425663,0.0,,49.14035182452977,mean
B2,XRPUSDT,2026-04-01 05:51:00+00:00,2026-04-01 06:51:00+00:00,20000.0,40168.62706668656,23.88829502727549,28.118038946680592,0.0,,-4.229743919405102,mean
B2,BNBUSDT,2026-04-01 03:11:00+00:00,2026-04-01 07:11:00+00:00,20000.0,40268.551922813625,-96.95352292174812,28.187986345969534,0.0,,-125.14150926771764,timeout
B2,AVAXUSDT,2026-04-01 05:36:00+00:00,2026-04-01 09:01:00+00:00,20000.0,40152.84019268339,-126.79832472918316,28.10698813487837,0.0,,-154.90531286406153,mean
B2,SUIUSDT,2026-04-01 09:06:00+00:00,2026-04-01 09:41:00+00:00,20000.0,39871.30398162359,52.18952319797131,27.909912787136516,0.0,,24.2796104108348,mean
B2,DOGEUSDT,2026-04-01 08:51:00+00:00,2026-04-01 10:51:00+00:00,20000.0,39942.08899871389,13.73174316453992,27.959462299099727,0.0,,-14.227719134559806,mean
B2,LINKUSDT,2026-04-01 07:11:00+00:00,2026-04-01 10:56:00+00:00,20000.0,39710.759361049866,11.351184977278308,27.797531552734903,0.0,,-16.446346575456598,mean
B2,XLMUSDT,2026-04-01 10:26:00+00:00,2026-04-01 13:26:00+00:00,20000.0,40052.28872348813,2.157923122180648,28.036602106441688,0.0,,-25.87867898426104,mean
B2,DOGEUSDT,2026-04-01 13:46:00+00:00,2026-04-01 15:01:00+00:00,20000.0,40138.79292006979,11.47685047839832,28.09715504404885,0.0,,-16.620304565650535,mean
B2,AAVEUSDT,2026-04-01 14:56:00+00:00,2026-04-01 15:41:00+00:00,20000.0,39964.64263280603,29.231654789675304,27.975249842964224,0.0,,1.2564049467110792,mean
B2,NEARUSDT,2026-04-01 16:11:00+00:00,2026-04-01 16:51:00+00:00,20000.0,40048.9632406742,14.689912523698467,28.03427426847194,0.0,,-13.344361744773472,mean
B2,SUIUSDT,2026-04-01 14:11:00+00:00,2026-04-01 17:31:00+00:00,20000.0,40107.73416836248,-19.74331350264447,28.075413917853737,0.0,,-47.818727420498206,mean
B2,SOLUSDT,2026-04-01 16:31:00+00:00,2026-04-01 18:11:00+00:00,20000.0,39899.20533327798,-14.419222261949244,27.929443733294587,0.0,,-42.34866599524384,mean
B2,BTCUSDT,2026-04-01 17:36:00+00:00,2026-04-01 20:06:00+00:00,20000.0,39927.62005572038,-1.4462943361630778,27.949334039004263,0.0,,-29.39562837516734,mean
B2,ETHUSDT,2026-04-01 19:51:00+00:00,2026-04-01 23:51:00+00:00,20000.0,39904.23226924265,-69.83658102716572,27.932962588469856,0.0,,-97.76954361563556,timeout
B2,SUIUSDT,2026-04-02 00:06:00+00:00,2026-04-02 00:16:00+00:00,20000.0,40010.80720656623,2.1835949457249626,28.00756504459636,0.0,,-25.8239700988714,mean
