strategy,pair_id,a,b,entry_time,exit_time,entry_z,gross_return
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-07 09:15:00+00:00,2026-05-07 13:15:00+00:00,2.679894411926118,-7.012144133683451e-05
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-07 13:30:00+00:00,2026-05-07 17:30:00+00:00,2.671461753097394,-0.00225202495471738
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-07 17:45:00+00:00,2026-05-07 21:45:00+00:00,3.0496776398498593,0.0013500427555351302
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-07 22:00:00+00:00,2026-05-08 02:00:00+00:00,2.819153587099984,-0.00041451349591381526
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-08 02:15:00+00:00,2026-05-08 06:15:00+00:00,2.746039431188771,-0.0012924975979389797
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-08 06:30:00+00:00,2026-05-08 10:30:00+00:00,3.0082438095279462,0.0005227998838222003
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-08 10:45:00+00:00,2026-05-08 14:45:00+00:00,2.8575889323118115,-0.001051153405261518
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-08 15:00:00+00:00,2026-05-08 19:00:00+00:00,2.974552492414461,-0.008493018538024755
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-08 19:15:00+00:00,2026-05-08 23:15:00+00:00,3.813462942674067,0.00026284252971237043
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-08 23:30:00+00:00,2026-05-09 03:30:00+00:00,3.53633424344128,-0.004291639234818123
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-09 03:45:00+00:00,2026-05-09 07:45:00+00:00,3.9416433896228407,-0.002155866241844051
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-09 08:00:00+00:00,2026-05-09 12:00:00+00:00,4.037906513964675,7.947554344189811e-05
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-09 12:15:00+00:00,2026-05-09 16:15:00+00:00,3.8189882237284047,0.0008571352464685211
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-09 16:30:00+00:00,2026-05-09 20:30:00+00:00,3.4814493947931284,-0.0004890713951688497
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-09 20:45:00+00:00,2026-05-10 00:45:00+00:00,3.3813660853862926,0.00038771006560262
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-10 01:00:00+00:00,2026-05-10 05:00:00+00:00,3.321250077874554,-0.0011893179348873018
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-10 05:15:00+00:00,2026-05-10 09:15:00+00:00,3.318956168896123,-0.002529028123362087
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-10 09:30:00+00:00,2026-05-10 13:30:00+00:00,3.477300034014668,0.00674457141547441
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-10 13:45:00+00:00,2026-05-10 17:45:00+00:00,2.8491914483490675,0.011075023675543583
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-10 18:15:00+00:00,2026-05-10 22:15:00+00:00,2.1003322459027487,-0.006842264625264327
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-10 22:30:00+00:00,2026-05-11 02:30:00+00:00,2.594443387920609,-0.003269556813257135
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-11 02:45:00+00:00,2026-05-11 06:45:00+00:00,2.7394795696878513,-0.001066780304830095
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-11 07:00:00+00:00,2026-05-11 11:00:00+00:00,2.6944885790720656,0.001392257507496275
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-11 11:15:00+00:00,2026-05-11 15:15:00+00:00,2.5557825989104654,0.006757802666078505
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-11 15:30:00+00:00,2026-05-11 19:30:00+00:00,2.021573663145172,-0.012014991413763332
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-11 19:45:00+00:00,2026-05-11 23:45:00+00:00,2.834206780505773,0.0033489962046331923
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-12 00:00:00+00:00,2026-05-12 04:00:00+00:00,2.5395340144512417,0.0003605289137843526
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-12 04:15:00+00:00,2026-05-12 08:15:00+00:00,2.50845528176644,0.003872699184936601
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-12 08:30:00+00:00,2026-05-12 12:30:00+00:00,2.008728982329566,-0.00198112172255982
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-12 12:45:00+00:00,2026-05-12 16:45:00+00:00,2.297338216529963,-0.001768612977098405
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-12 17:00:00+00:00,2026-05-12 21:00:00+00:00,2.3769565485731605,0.0016385743255137308
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-12 21:15:00+00:00,2026-05-13 01:15:00+00:00,2.2658213795388398,0.0015824110694683258
distance_pair,1,SOLUSDT,XRPUSDT,2026-05-13 01:30:00+00:00,2026-05-13 05:30:00+00:00,2.165903720024797,0.0022319839664945995
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-03 15:45:00+00:00,2026-06-03 19:45:00+00:00,-2.082596680067369,-0.0023715682833485574
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-03 20:00:00+00:00,2026-06-04 00:00:00+00:00,-2.2612261106594147,-0.0014081203019192245
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-04 00:15:00+00:00,2026-06-04 04:15:00+00:00,-2.343994006180186,-0.003521372652340815
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-04 04:30:00+00:00,2026-06-04 08:30:00+00:00,-2.575293698875289,0.0003603264762181424
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-04 08:45:00+00:00,2026-06-04 12:45:00+00:00,-2.511566825419268,0.002047348368544366
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-04 13:00:00+00:00,2026-06-04 17:00:00+00:00,-2.2957762702789406,-0.0006972711735774295
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-04 17:15:00+00:00,2026-06-04 21:15:00+00:00,-2.2893908660142843,-0.006298596092947473
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-04 21:30:00+00:00,2026-06-05 01:30:00+00:00,-2.7885439562714534,0.006122573490237704
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-05 01:45:00+00:00,2026-06-05 05:45:00+00:00,-2.2661992724161464,-0.0009327708195495665
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-05 06:00:00+00:00,2026-06-05 10:00:00+00:00,-2.287465914489177,-0.006300657328630166
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-05 10:15:00+00:00,2026-06-05 14:15:00+00:00,-2.52330439052126,-0.0010130150534541915
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-05 14:30:00+00:00,2026-06-05 18:30:00+00:00,-2.516848506068426,-0.001250995824147283
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-05 18:45:00+00:00,2026-06-05 22:45:00+00:00,-2.609487270812327,0.0003011430900525802
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-05 23:00:00+00:00,2026-06-06 03:00:00+00:00,-2.547775645016588,-0.002195537604698705
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-06 03:15:00+00:00,2026-06-06 07:15:00+00:00,-2.670655591068188,-0.002523388375494706
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-06 07:30:00+00:00,2026-06-06 11:30:00+00:00,-2.8186417150179324,-0.0010584346314587156
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-06 11:45:00+00:00,2026-06-06 15:45:00+00:00,-2.7763984994948943,-0.007822927966940896
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-06 16:00:00+00:00,2026-06-06 20:00:00+00:00,-3.1883245824242024,0.0036884905245218036
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-06 20:15:00+00:00,2026-06-07 00:15:00+00:00,-2.847663394326437,-0.0018824601139991737
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-07 00:30:00+00:00,2026-06-07 04:30:00+00:00,-2.856571356643815,0.0009660600338252667
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-07 04:45:00+00:00,2026-06-07 08:45:00+00:00,-2.684651471331105,0.0014667494468864062
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-07 09:00:00+00:00,2026-06-07 13:00:00+00:00,-2.6131670292161653,0.0011883440918614152
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-07 13:15:00+00:00,2026-06-07 17:15:00+00:00,-2.483100297820093,-0.00036837807424783264
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-07 17:30:00+00:00,2026-06-07 21:30:00+00:00,-2.4242126295595905,-0.0002202589138312061
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-07 21:45:00+00:00,2026-06-08 01:45:00+00:00,-2.4287220742405813,0.0003754491639275104
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-08 02:00:00+00:00,2026-06-08 06:00:00+00:00,-2.3492493606469873,0.00255428584682188
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-08 06:15:00+00:00,2026-06-08 10:15:00+00:00,-2.1266486541912024,0.0002490889646549199
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-08 10:30:00+00:00,2026-06-08 14:30:00+00:00,-2.0810823728716548,-0.0022786312729479175
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-08 14:45:00+00:00,2026-06-08 18:45:00+00:00,-2.165962924911924,-0.0007919164053873384
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-08 19:00:00+00:00,2026-06-08 23:00:00+00:00,-2.0827815078053664,-0.003132666585942745
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-08 23:15:00+00:00,2026-06-09 03:15:00+00:00,-2.2165237164111926,0.0007413741201992008
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-09 03:30:00+00:00,2026-06-09 07:30:00+00:00,-2.1522676439430017,0.00032648858339068276
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-09 07:45:00+00:00,2026-06-09 11:45:00+00:00,-2.128084636535264,0.0011296373366448398
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-09 12:00:00+00:00,2026-06-09 16:00:00+00:00,-2.0539712101293235,-0.0015095225230830622
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-09 16:15:00+00:00,2026-06-09 20:15:00+00:00,-2.233782963973954,0.004998991811511755
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-09 21:45:00+00:00,2026-06-10 01:45:00+00:00,-2.0033050661332856,0.002717968730886533
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-21 16:45:00+00:00,2026-06-21 20:45:00+00:00,2.0013249468035856,-3.209247358820777e-05
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-22 01:30:00+00:00,2026-06-22 05:30:00+00:00,2.0931622114235817,-0.000925966444165427
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-22 05:45:00+00:00,2026-06-22 09:45:00+00:00,2.120049807262036,0.0007417650821152089
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-22 10:00:00+00:00,2026-06-22 14:00:00+00:00,2.051352269828222,0.00467355463022856
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-25 23:30:00+00:00,2026-06-26 03:30:00+00:00,2.0524956293144334,-0.0014241752873487834
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-26 03:45:00+00:00,2026-06-26 07:45:00+00:00,2.280777620742202,-0.010572435109858613
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-26 08:00:00+00:00,2026-06-26 12:00:00+00:00,2.824489404010255,0.0023291844926116023
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-26 12:15:00+00:00,2026-06-26 16:15:00+00:00,2.6892088916394807,-0.015449667382567922
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-26 16:30:00+00:00,2026-06-26 20:30:00+00:00,3.317489520452954,-0.0028732578152124155
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-26 20:45:00+00:00,2026-06-27 00:45:00+00:00,3.1712875531957176,0.0037177261987104138
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-27 01:00:00+00:00,2026-06-27 05:00:00+00:00,2.8659484402554587,0.005176230805400195
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-27 05:15:00+00:00,2026-06-27 09:15:00+00:00,2.6097914189917084,-0.00010317495303074908
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-27 09:30:00+00:00,2026-06-27 13:30:00+00:00,2.536329845454765,-0.0013623706672066804
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-27 13:45:00+00:00,2026-06-27 17:45:00+00:00,2.5250987710843047,0.0010983435774249428
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-27 18:00:00+00:00,2026-06-27 22:00:00+00:00,2.3929748089192464,0.003917065064687253
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-27 22:15:00+00:00,2026-06-28 02:15:00+00:00,2.1624387876179085,-0.0004410181146707881
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-28 02:30:00+00:00,2026-06-28 06:30:00+00:00,2.1566940810181134,0.00016626358540322572
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-28 06:45:00+00:00,2026-06-28 10:45:00+00:00,2.120883882004843,-0.004900219310828846
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-28 11:00:00+00:00,2026-06-28 15:00:00+00:00,2.2741342698639753,0.0005530022987326744
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-28 15:15:00+00:00,2026-06-28 19:15:00+00:00,2.2040614945243395,0.00031782516789308213
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-28 19:30:00+00:00,2026-06-28 23:30:00+00:00,2.108473403271149,9.29966535214155e-05
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-28 23:45:00+00:00,2026-06-29 03:45:00+00:00,2.1260503247380376,-0.009083248531757515
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-29 04:00:00+00:00,2026-06-29 08:00:00+00:00,2.376422704715167,-0.0008994059139654786
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-29 08:15:00+00:00,2026-06-29 12:15:00+00:00,2.3965383241228415,-0.000799269094120536
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-29 12:30:00+00:00,2026-06-29 16:30:00+00:00,2.3958044065790065,-0.0021321403422323026
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-29 16:45:00+00:00,2026-06-29 20:45:00+00:00,2.5031746381391575,-0.0033891286540457255
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-29 21:00:00+00:00,2026-06-30 01:00:00+00:00,2.591615573111682,-0.0008906678392461842
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-30 01:15:00+00:00,2026-06-30 05:15:00+00:00,2.491591080859667,0.000239737104012816
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-30 05:30:00+00:00,2026-06-30 09:30:00+00:00,2.4281873473397573,0.001123002784293281
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-30 09:45:00+00:00,2026-06-30 13:45:00+00:00,2.3549690044257083,0.0029603360081911223
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-30 14:00:00+00:00,2026-06-30 18:00:00+00:00,2.241989521939477,-0.0006022383346202531
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-30 18:15:00+00:00,2026-06-30 22:15:00+00:00,2.190362490000744,-0.0018748015592932044
distance_pair,1,SOLUSDT,XRPUSDT,2026-06-30 22:30:00+00:00,2026-07-01 02:30:00+00:00,2.1882249338321893,-0.005302556506473599
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-01 02:45:00+00:00,2026-07-01 06:45:00+00:00,2.370690631409364,0.002422783407253326
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-01 07:00:00+00:00,2026-07-01 11:00:00+00:00,2.2459892712849343,-0.005421933121726563
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-01 11:15:00+00:00,2026-07-01 15:15:00+00:00,2.3688239334463312,-0.005196463942021556
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-01 15:30:00+00:00,2026-07-01 19:30:00+00:00,2.4833999509835714,0.0012347240769379764
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-01 19:45:00+00:00,2026-07-01 23:45:00+00:00,2.389536594018364,-0.004873331075877285
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-02 00:00:00+00:00,2026-07-02 04:00:00+00:00,2.47542268268926,-0.0010426384865945826
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-02 04:15:00+00:00,2026-07-02 08:15:00+00:00,2.4404591300664893,-0.00041340491301550264
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-02 08:30:00+00:00,2026-07-02 12:30:00+00:00,2.3663811930967817,-0.01099260483465836
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-02 12:45:00+00:00,2026-07-02 16:45:00+00:00,2.467061258667728,0.006434482897091809
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-02 17:00:00+00:00,2026-07-02 21:00:00+00:00,2.286007806678667,-0.006466326107463005
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-02 21:15:00+00:00,2026-07-03 01:15:00+00:00,2.4119389153475894,0.0022140139643721524
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-03 01:30:00+00:00,2026-07-03 05:30:00+00:00,2.268790643469048,0.0043246187372447675
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-03 05:45:00+00:00,2026-07-03 09:45:00+00:00,2.1244372919797465,0.002420873813466784
distance_pair,1,SOLUSDT,XRPUSDT,2026-07-03 10:00:00+00:00,2026-07-03 14:00:00+00:00,2.0459250979481323,0.0010231763199346489
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-07 04:00:00+00:00,2026-08-07 08:00:00+00:00,2.1343982487430644,0.001351651635668527
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-07 08:15:00+00:00,2026-08-07 12:15:00+00:00,2.0150419124104357,-0.001625828054704015
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-07 12:30:00+00:00,2026-08-07 16:30:00+00:00,2.3824987802165802,-0.0042594932161379995
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-07 16:45:00+00:00,2026-08-07 20:45:00+00:00,3.1260414290268748,5.180238117985514e-05
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-07 21:00:00+00:00,2026-08-08 01:00:00+00:00,2.9804257052008944,0.0005691056910568371
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-08 01:15:00+00:00,2026-08-08 05:15:00+00:00,2.7903576202680185,-0.0016024682216150277
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-08 05:30:00+00:00,2026-08-08 09:30:00+00:00,3.084228434042933,-0.0006958232847198431
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-08 09:45:00+00:00,2026-08-08 13:45:00+00:00,3.021017202926438,-0.0014471878573957264
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-08 14:00:00+00:00,2026-08-08 18:00:00+00:00,3.1761413053721084,-0.003563270163108423
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-08 18:15:00+00:00,2026-08-08 22:15:00+00:00,3.537702887548613,-0.0003379057206835401
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-08 22:30:00+00:00,2026-08-09 02:30:00+00:00,3.516313193716071,-0.00036748869686215047
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-09 02:45:00+00:00,2026-08-09 06:45:00+00:00,3.4817162278887586,7.061930275209516e-05
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-09 07:00:00+00:00,2026-08-09 11:00:00+00:00,3.4156524302186635,-0.0017082371930007834
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-09 11:15:00+00:00,2026-08-09 15:15:00+00:00,3.54502161911677,-0.00042311088008084585
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-09 15:30:00+00:00,2026-08-09 19:30:00+00:00,3.386023897946452,-0.0030256452823912428
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-09 19:45:00+00:00,2026-08-09 23:45:00+00:00,3.566492726227411,0.0007381718956792072
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-10 00:00:00+00:00,2026-08-10 04:00:00+00:00,3.316695162135134,-0.0015524004588767237
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-10 04:15:00+00:00,2026-08-10 08:15:00+00:00,3.35416397756991,0.0004699315773606383
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-10 08:30:00+00:00,2026-08-10 12:30:00+00:00,3.2465748083932118,-0.0011701192034228036
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-10 12:45:00+00:00,2026-08-10 16:45:00+00:00,3.2614061598756283,0.001662407448441483
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-10 17:00:00+00:00,2026-08-10 21:00:00+00:00,3.036995308934028,-0.004216073642815954
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-10 21:15:00+00:00,2026-08-11 01:15:00+00:00,3.2813031813751947,0.0002965179821040054
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-11 01:30:00+00:00,2026-08-11 05:30:00+00:00,3.1103630184733597,-0.0004909861055867881
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-11 05:45:00+00:00,2026-08-11 09:45:00+00:00,3.027951646709625,-0.0026634237828815355
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-11 10:00:00+00:00,2026-08-11 14:00:00+00:00,3.1409960694656354,-0.00011213306477964036
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-11 14:15:00+00:00,2026-08-11 18:15:00+00:00,3.017649087570934,0.007840403871029578
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-11 18:30:00+00:00,2026-08-11 22:30:00+00:00,2.432485944648893,-0.0036169239157773925
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-11 22:45:00+00:00,2026-08-12 02:45:00+00:00,2.6216748862076975,-0.0010963839715170676
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-12 03:00:00+00:00,2026-08-12 07:00:00+00:00,2.5755401489620855,0.0018500931246753782
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-12 07:15:00+00:00,2026-08-12 11:15:00+00:00,2.338895196598318,-0.004612293372466825
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-12 11:30:00+00:00,2026-08-12 15:30:00+00:00,2.60716770521672,0.002430653016176787
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-12 15:45:00+00:00,2026-08-12 19:45:00+00:00,2.4123398530014915,-0.0008388878302060809
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-12 20:00:00+00:00,2026-08-13 00:00:00+00:00,2.4723620394723667,-8.506414036862919e-05
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-13 00:15:00+00:00,2026-08-13 04:15:00+00:00,2.439463347944102,-0.00045419665900270356
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-13 04:30:00+00:00,2026-08-13 08:30:00+00:00,2.385035542551864,-0.00040849162920708615
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-13 08:45:00+00:00,2026-08-13 12:45:00+00:00,2.3247800801011054,-0.0016523196354701897
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-13 13:00:00+00:00,2026-08-13 17:00:00+00:00,2.4280406568308015,0.0029854527918761753
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-13 17:15:00+00:00,2026-08-13 21:15:00+00:00,2.2150077253468408,-0.001976356446173444
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-13 21:30:00+00:00,2026-08-14 01:30:00+00:00,2.2530370802180255,0.0021239327598258084
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-14 01:45:00+00:00,2026-08-14 05:45:00+00:00,2.113020503129699,0.0001271789332228379
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-14 06:00:00+00:00,2026-08-14 10:00:00+00:00,2.038435987259458,-0.00028724455067025145
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-14 10:15:00+00:00,2026-08-14 14:15:00+00:00,2.0475345281314783,0.001369707181887947
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-14 22:30:00+00:00,2026-08-15 02:30:00+00:00,2.09913472779764,0.004067547937912197
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-19 15:00:00+00:00,2026-08-19 19:00:00+00:00,2.087067781414816,0.00859715723094956
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-21 10:00:00+00:00,2026-08-21 14:00:00+00:00,-2.201260566023271,-0.002148953593726244
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-21 14:15:00+00:00,2026-08-21 18:15:00+00:00,-2.059235051337535,0.00898230300683922
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-21 23:15:00+00:00,2026-08-22 03:15:00+00:00,-2.045236897863314,-0.023318064250824055
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-22 03:30:00+00:00,2026-08-22 07:30:00+00:00,-3.0980374561288206,-0.022018900793942198
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-22 07:45:00+00:00,2026-08-22 11:45:00+00:00,-3.658683379040495,0.02495099813920254
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-22 12:00:00+00:00,2026-08-22 16:00:00+00:00,-2.5554074759977077,0.015052050033508013
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-22 16:30:00+00:00,2026-08-22 20:30:00+00:00,-2.139937342192352,-0.008156416926260679
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-22 20:45:00+00:00,2026-08-23 00:45:00+00:00,-2.505713523596091,0.019203991189686354
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-23 01:00:00+00:00,2026-08-23 05:00:00+00:00,-2.1268163410908625,-0.00038245628522193265
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-23 05:15:00+00:00,2026-08-23 09:15:00+00:00,-2.194357650353985,-0.0026281349048109526
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-23 09:30:00+00:00,2026-08-23 13:30:00+00:00,-2.237088059161539,0.00041671476142457475
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-23 13:45:00+00:00,2026-08-23 17:45:00+00:00,-2.2594272574948318,-3.981950706372084e-05
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-23 18:00:00+00:00,2026-08-23 22:00:00+00:00,-2.1293654290408965,-0.005531722393282812
distance_pair,1,SOLUSDT,XRPUSDT,2026-08-23 22:15:00+00:00,2026-08-24 02:15:00+00:00,-2.2243265470052958,0.008913757803921396
distance_pair,2,XRPUSDT,LTCUSDT,2026-05-06 08:30:00+00:00,2026-05-06 12:30:00+00:00,-2.0124636014816155,0.003973798744327017
distance_pair,2,XRPUSDT,LTCUSDT,2026-05-06 13:30:00+00:00,2026-05-06 17:30:00+00:00,-2.0303691903399033,0.0035075941615373973
distance_pair,2,XRPUSDT,LTCUSDT,2026-05-07 11:15:00+00:00,2026-05-07 15:15:00+00:00,-2.2334314307601213,-0.001006879146356221
distance_pair,2,XRPUSDT,LTCUSDT,2026-05-07 17:45:00+00:00,2026-05-07 21:45:00+00:00,-2.012934043373182,-0.001742784250715168
distance_pair,2,XRPUSDT,LTCUSDT,2026-05-07 22:00:00+00:00,2026-05-08 02:00:00+00:00,-2.1389490000771247,-0.0001646129664215623
distance_pair,2,XRPUSDT,LTCUSDT,2026-05-08 02:15:00+00:00,2026-05-08 06:15:00+00:00,-2.0885944974843103,-0.0009469388352592589
distance_pair,2,XRPUSDT,LTCUSDT,2026-05-08 06:30:00+00:00,2026-05-08 10:30:00+00:00,-2.268712464652603,0.0013745680091249435
