model,signal,entry_time,exit_time,gross,turnover,price_pnl,fee,slippage,funding,net_pnl,reason
B0,DOTUSDT,2026-03-02 00:41:00+00:00,2026-03-02 02:16:00+00:00,20000.0,40051.44694533762,-51.44694533761867,40.05144694533762,0.0,,-91.4983922829563,mean
B0,TRXUSDT,2026-03-02 01:26:00+00:00,2026-03-02 02:31:00+00:00,20000.0,39968.736677561465,31.263322438539035,39.968736677561466,0.0,,-8.705414239022431,mean
B0,NEARUSDT,2026-03-02 03:26:00+00:00,2026-03-02 04:56:00+00:00,20000.0,39816.053511705686,183.9464882943139,39.81605351170569,0.0,,144.1304347826082,mean
B0,NEARUSDT,2026-03-02 05:51:00+00:00,2026-03-02 06:06:00+00:00,20000.0,39606.23461853979,393.7653814602163,39.606234618539794,0.0,,354.1591468416765,mean
B0,BTCUSDT,2026-03-02 07:21:00+00:00,2026-03-02 08:16:00+00:00,20000.0,40131.59219846252,131.59219846252017,40.13159219846252,0.0,,91.46060626405765,mean
B0,BCHUSDT,2026-03-02 08:26:00+00:00,2026-03-02 09:21:00+00:00,20000.0,40300.99263528659,300.9926352865841,40.30099263528659,0.0,,260.6916426512975,mean
B0,DOTUSDT,2026-03-02 06:21:00+00:00,2026-03-02 10:11:00+00:00,20000.0,39842.20907297831,-157.7909270216951,39.84220907297831,0.0,,-197.6331360946734,mean
B0,NEARUSDT,2026-03-02 14:36:00+00:00,2026-03-02 15:11:00+00:00,20000.0,40822.78481012658,-822.7848101265845,40.822784810126585,0.0,,-863.607594936711,stop
B0,HBARUSDT,2026-03-02 15:21:00+00:00,2026-03-02 17:16:00+00:00,20000.0,39694.74611094805,305.25388905194995,39.69474611094805,0.0,,265.5591429410019,mean
B0,BNBUSDT,2026-03-02 15:06:00+00:00,2026-03-02 17:46:00+00:00,20000.0,40069.69185574098,-69.69185574098447,40.06969185574098,0.0,,-109.76154759672544,mean
B0,BTCUSDT,2026-03-02 15:26:00+00:00,2026-03-02 19:01:00+00:00,20000.0,40089.0415853077,-89.04158530770292,40.0890415853077,0.0,,-129.13062689301063,mean
B0,NEARUSDT,2026-03-02 21:21:00+00:00,2026-03-02 22:41:00+00:00,20000.0,40630.961115187085,-630.9611151870849,40.63096111518709,0.0,,-671.5920763022721,stop
B0,NEARUSDT,2026-03-02 22:41:00+00:00,2026-03-02 23:06:00+00:00,20000.0,39402.56045519204,597.4395448079631,39.40256045519204,0.0,,558.036984352771,mean
B0,NEARUSDT,2026-03-03 05:26:00+00:00,2026-03-03 05:41:00+00:00,20000.0,39475.50034506557,524.4996549344396,39.47550034506556,0.0,,485.02415458937406,mean
B0,TRXUSDT,2026-03-03 05:51:00+00:00,2026-03-03 08:06:00+00:00,20000.0,40039.07498845512,39.07498845511873,40.03907498845512,0.0,,-0.964086533336392,mean
B0,NEARUSDT,2026-03-03 06:26:00+00:00,2026-03-03 08:16:00+00:00,20000.0,40118.25572801183,118.25572801182716,40.11825572801183,0.0,,78.13747228381533,mean
B0,BNBUSDT,2026-03-03 08:51:00+00:00,2026-03-03 10:46:00+00:00,20000.0,40064.51612903226,64.51612903226123,40.064516129032256,0.0,,24.451612903228977,mean
B0,BTCUSDT,2026-03-03 09:46:00+00:00,2026-03-03 10:51:00+00:00,20000.0,40097.84900631973,97.84900631972778,40.09784900631973,0.0,,57.75115731340805,mean
B0,TRXUSDT,2026-03-03 08:46:00+00:00,2026-03-03 11:41:00+00:00,20000.0,39972.9931416794,-27.006858320601168,39.9729931416794,0.0,,-66.97985146228058,mean
B0,AAVEUSDT,2026-03-03 11:01:00+00:00,2026-03-03 14:36:00+00:00,20000.0,39383.743580662296,-616.2564193377002,39.3837435806623,0.0,,-655.6401629183625,stop
B0,TRXUSDT,2026-03-03 14:46:00+00:00,2026-03-03 15:36:00+00:00,20000.0,40029.27525883613,29.27525883612907,40.02927525883614,0.0,,-10.754016422707068,mean
B0,NEARUSDT,2026-03-03 15:41:00+00:00,2026-03-03 16:36:00+00:00,20000.0,39568.655643422,431.3443565779999,39.568655643422,0.0,,391.77570093457786,mean
B0,LTCUSDT,2026-03-03 16:51:00+00:00,2026-03-03 17:36:00+00:00,20000.0,39842.922374429225,157.07762557077513,39.84292237442923,0.0,,117.23470319634588,mean
B0,AVAXUSDT,2026-03-03 16:01:00+00:00,2026-03-03 19:11:00+00:00,20000.0,40050.2677303027,-50.2677303026976,40.0502677303027,0.0,,-90.3179980330003,mean
B0,DOTUSDT,2026-03-03 18:36:00+00:00,2026-03-03 19:11:00+00:00,20000.0,39703.41715022567,296.5828497743387,39.70341715022567,0.0,,256.879432624113,mean
B0,TRXUSDT,2026-03-04 00:11:00+00:00,2026-03-04 02:36:00+00:00,20000.0,39982.82524688708,-17.174753112925828,39.98282524688708,0.0,,-57.15757835981291,mean
B0,TRXUSDT,2026-03-04 02:56:00+00:00,2026-03-04 03:36:00+00:00,20000.0,39948.6484558876,51.351544112400006,39.9486484558876,0.0,,11.402895656512406,mean
